,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user
0,,,2017-12-15 13:28:47,"{'hashtags': [{'text': 'GujaratElection2017', 'indices': [42, 62]}], 'symbols': [], 'user_mentions': [{'screen_name': 'hiralddave', 'name': 'hiral dave', 'id': 74960636, 'id_str': '74960636', 'indices': [3, 14]}, {'screen_name': 'htTweets', 'name': 'Hindustan Times', 'id': 36327407, 'id_str': '36327407', 'indices': [88, 97]}], 'urls': [], 'media': [{'id': 941658434914549760, 'id_str': '941658434914549760', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'url': 'https://t.co/zE3tSlNAyB', 'display_url': 'pic.twitter.com/zE3tSlNAyB', 'expanded_url': 'https://twitter.com/hiralddave/status/941658484893876224/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 848, 'resize': 'fit'}, 'small': {'w': 680, 'h': 480, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 904, 'resize': 'fit'}}, 'source_status_id': 941658484893876224, 'source_status_id_str': '941658484893876224', 'source_user_id': 74960636, 'source_user_id_str': '74960636'}]}","{'media': [{'id': 941658434914549760, 'id_str': '941658434914549760', 'indices': [98, 121], 'media_url': 'http://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'url': 'https://t.co/zE3tSlNAyB', 'display_url': 'pic.twitter.com/zE3tSlNAyB', 'expanded_url': 'https://twitter.com/hiralddave/status/941658484893876224/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 848, 'resize': 'fit'}, 'small': {'w': 680, 'h': 480, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 904, 'resize': 'fit'}}, 'source_status_id': 941658484893876224, 'source_status_id_str': '941658484893876224', 'source_user_id': 74960636, 'source_user_id_str': '74960636'}]}",0,False,,941661315973627906,941661315973627904,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,0.0,,,,3,False,"{'created_at': 'Fri Dec 15 13:17:32 +0000 2017', 'id': 941658484893876224, 'id_str': '941658484893876224', 'text': 'So, its 68.41% voting for #GujaratElection2017 . It was 72.02 % in 2012 @htTweets https://t.co/zE3tSlNAyB', 'truncated': False, 'entities': {'hashtags': [{'text': 'GujaratElection2017', 'indices': [26, 46]}], 'symbols': [], 'user_mentions': [{'screen_name': 'htTweets', 'name': 'Hindustan Times', 'id': 36327407, 'id_str': '36327407', 'indices': [72, 81]}], 'urls': [], 'media': [{'id': 941658434914549760, 'id_str': '941658434914549760', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'url': 'https://t.co/zE3tSlNAyB', 'display_url': 'pic.twitter.com/zE3tSlNAyB', 'expanded_url': 'https://twitter.com/hiralddave/status/941658484893876224/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 848, 'resize': 'fit'}, 'small': {'w': 680, 'h': 480, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 904, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 941658434914549760, 'id_str': '941658434914549760', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DRFxW4DVAAAynUl.jpg', 'url': 'https://t.co/zE3tSlNAyB', 'display_url': 'pic.twitter.com/zE3tSlNAyB', 'expanded_url': 'https://twitter.com/hiralddave/status/941658484893876224/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 848, 'resize': 'fit'}, 'small': {'w': 680, 'h': 480, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 904, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 74960636, 'id_str': '74960636', 'name': 'hiral dave', 'screen_name': 'hiralddave', 'location': 'Ahmadabad City, India', 'description': 'Senior Assistant Editor, @httweets, earlier at @Indianexpress', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 842, 'friends_count': 258, 'listed_count': 14, 'created_at': 'Thu Sep 17 07:46:58 +0000 2009', 'favourites_count': 45, 'utc_offset': 19800, 'time_zone': 'New Delhi', 'geo_enabled': False, 'verified': False, 'statuses_count': 469, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/890146599984300032/9NnCnVF4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/890146599984300032/9NnCnVF4_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hiralddave: So, its 68.41% voting for #GujaratElection2017 . It was 72.02 % in 2012 @htTweets https://t.co/zE3tSlNAyB",False,"{'id': 113900748, 'id_str': '113900748', 'name': 'Akshaya Mukul', 'screen_name': 'Akshayamukul', 'location': '', 'description': ""Independent Researcher, Homi Bhabha Fellow, Author 'Gita Press and The Making of Hindu India', HarperCollins, 2015"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6135, 'friends_count': 1141, 'listed_count': 94, 'created_at': 'Sat Feb 13 11:57:17 +0000 2010', 'favourites_count': 892, 'utc_offset': 19800, 'time_zone': 'New Delhi', 'geo_enabled': True, 'verified': False, 'statuses_count': 22141, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/829500930093510656/Zjk9nTn3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/829500930093510656/Zjk9nTn3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/113900748/1452264861', 'profile_link_color': '038543', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
1,,,2017-12-15 13:28:42,"{'hashtags': [{'text': 'seaplane', 'indices': [46, 55]}, {'text': 'GujaratElection2017', 'indices': [56, 76]}, {'text': 'Gujarat', 'indices': [98, 106]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,941661293726932992,941661293726932992,,,,,,False,hi,"{'iso_language_code': 'hi', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ab pachtaye kya hot jab chidiya chug gyi khet
#seaplane #GujaratElection2017 mein buri tarah fail
#Gujarat mein bhagwa kheme mein hadkamp",False,"{'id': 713660342946107392, 'id_str': '713660342946107392', 'name': 'BrJi™ #MKJi', 'screen_name': 'Maniking0179', 'location': 'Oceana', 'description': 'In the silence of love\nyou will find the spark of life', 'url': 'https://t.co/EZM6d3mfk9', 'entities': {'url': {'urls': [{'url': 'https://t.co/EZM6d3mfk9', 'expanded_url': 'http://Maniking0000786.wordpress.com', 'display_url': 'Maniking0000786.wordpress.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3322, 'friends_count': 627, 'listed_count': 44, 'created_at': 'Sat Mar 26 09:34:19 +0000 2016', 'favourites_count': 71140, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 98036, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/940575588359614464/JhySF6DS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/940575588359614464/JhySF6DS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/713660342946107392/1510339713', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
2,,,2017-12-15 13:28:36,"{'hashtags': [{'text': 'ExitPoll', 'indices': [39, 48]}, {'text': 'bluetooth', 'indices': [52, 62]}, {'text': 'hack', 'indices': [66, 71]}, {'text': 'GujaratElection2017', 'indices': [116, 136]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Being_reena', 'name': '?Reena_Chaudhary?', 'id': 872041704496537600, 'id_str': '872041704496537600', 'indices': [3, 15]}], 'urls': []}",,0,False,,941661267873460224,941661267873460224,,,,,,False,hi,"{'iso_language_code': 'hi', 'result_type': 'recent'}",,,,,,32,False,"{'created_at': 'Fri Dec 15 12:08:27 +0000 2017', 'id': 941641099818418176, 'id_str': '941641099818418176', 'text': '?????? ?? ????? ????  #ExitPoll ?? #bluetooth ?? #hack ???? ?????? ?? ????? ?? ????? ????? ???...… https://t.co/gptt74u75p', 'truncated': True, 'entities': {'hashtags': [{'text': 'ExitPoll', 'indices': [22, 31]}, {'text': 'bluetooth', 'indices': [35, 45]}, {'text': 'hack', 'indices': [49, 54]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gptt74u75p', 'expanded_url': 'https://twitter.com/i/web/status/941641099818418176', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [99, 122]}]}, 'metadata': {'iso_language_code': 'hi', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 872041704496537600, 'id_str': '872041704496537600', 'name': '?Reena_Chaudhary?', 'screen_name': 'Being_reena', 'location': 'INDIA ', 'description': '??????? ?? ??? ????,???? ???? ????? ????Independent Thinker?Save Girls?Save Water??Twitts in likes?', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2448, 'friends_count': 99, 'listed_count': 1, 'created_at': 'Tue Jun 06 10:45:18 +0000 2017', 'favourites_count': 31549, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 18850, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/938355732205801473/zE2JjKcM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/938355732205801473/zE2JjKcM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/872041704496537600/1511623525', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 32, 'favorite_count': 8, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'hi'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Being_reena: ?????? ?? ????? ????  #ExitPoll ?? #bluetooth ?? #hack ???? ?????? ?? ????? ?? ????? ????? ???...

#GujaratElection2017 ht…",False,"{'id': 979850508, 'id_str': '979850508', 'name': 'ARMY HIND??LION ON', 'screen_name': 'AAOLion', 'location': 'Universe', 'description': 'Hind z HELPISTAN 4 Human,\nIndia z injuries4 Demon,??????????,?????????-???????????? ???,????????/WORDWAR??\n?????????????? ?????? ??????,selfless\nLions R Welcome', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 23209, 'friends_count': 1928, 'listed_count': 296, 'created_at': 'Fri Nov 30 06:04:52 +0000 2012', 'favourites_count': 56951, 'utc_offset': 19800, 'time_zone': 'Asia/Calcutta', 'geo_enabled': True, 'verified': False, 'statuses_count': 425880, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'FFCC4D', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/646562576214523904/dRs3ZSsM.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/646562576214523904/dRs3ZSsM.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/795515735158104064/Ii-vmaDO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/795515735158104064/Ii-vmaDO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/979850508/1508732609', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}"
3,,,2017-12-15 13:28:34,"{'hashtags': [{'text': 'GujaratElection2017', 'indices': [48, 68]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NewsWorldIN', 'name': 'News World India', 'id': 3502606334, 'id_str': '3502606334', 'indices': [3, 15]}], 'urls': []}",,0,False,,941661262844272640,941661262844272640,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,4,False,"{'created_at': 'Fri Dec 15 12:02:37 +0000 2017', 'id': 941639631132540928, 'id_str': '941639631132540928', 'text': 'BJP will meet the same fate in #GujaratElection2017 it met in Delhi and Bihar elections. We will win more than 120… https://t.co/1ivn9TNk2q', 'truncated': True, 'entities': {'hashtags': [{'text': 'GujaratElection2017', 'indices': [31, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1ivn9TNk2q', 'expanded_url': 'https://twitter.com/i/web/status/941639631132540928', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3502606334, 'id_str': '3502606334', 'name': 'News World India', 'screen_name': 'NewsWorldIN', 'location': 'India', 'description': 'For the latest breaking news and the smartest perspective from the world of News', 'url': 'http://t.co/q12V3dOZiB', 'entities': {'url': {'urls': [{'url': 'http://t.co/q12V3dOZiB', 'expanded_url': 'http://newsworldindia.in/', 'display_url': 'newsworldindia.in', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 18406, 'friends_count': 131, 'listed_count': 348, 'created_at': 'Wed Sep 09 09:09:26 +0000 2015', 'favourites_count': 4555, 'utc_offset': 19800, 'time_zone': 'New Delhi', 'geo_enabled': True, 'verified': True, 'statuses_count': 62783, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/908290254490054656/-zDe_Ac7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/908290254490054656/-zDe_Ac7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3502606334/1511758264', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NewsWorldIN: BJP will meet the same fate in #GujaratElection2017 it met in Delhi and Bihar elections. We will win more than 120 seats:…,False,"{'id': 935570537614475264, 'id_str': '935570537614475264', 'name': 'Rajiv Sinha', 'screen_name': 'RajivSi02808156', 'location': 'Patna, Bihar , India', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 93, 'friends_count': 765, 'listed_count': 0, 'created_at': 'Tue Nov 28 18:06:12 +0000 2017', 'favourites_count': 8305, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 8436, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/939728456626999296/I6Q0MUB6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/939728456626999296/I6Q0MUB6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/935570537614475264/1512883697', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
4,,,2017-12-15 13:28:27,"{'hashtags': [{'text': 'GujaratElection2017', 'indices': [48, 68]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NewsWorldIN', 'name': 'News World India', 'id': 3502606334, 'id_str': '3502606334', 'indices': [3, 15]}], 'urls': []}",,0,False,,941661229801644032,941661229801644032,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,4,False,"{'created_at': 'Fri Dec 15 12:02:37 +0000 2017', 'id': 941639631132540928, 'id_str': '941639631132540928', 'text': 'BJP will meet the same fate in #GujaratElection2017 it met in Delhi and Bihar elections. We will win more than 120… https://t.co/1ivn9TNk2q', 'truncated': True, 'entities': {'hashtags': [{'text': 'GujaratElection2017', 'indices': [31, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1ivn9TNk2q', 'expanded_url': 'https://twitter.com/i/web/status/941639631132540928', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3502606334, 'id_str': '3502606334', 'name': 'News World India', 'screen_name': 'NewsWorldIN', 'location': 'India', 'description': 'For the latest breaking news and the smartest perspective from the world of News', 'url': 'http://t.co/q12V3dOZiB', 'entities': {'url': {'urls': [{'url': 'http://t.co/q12V3dOZiB', 'expanded_url': 'http://newsworldindia.in/', 'display_url': 'newsworldindia.in', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 18406, 'friends_count': 131, 'listed_count': 348, 'created_at': 'Wed Sep 09 09:09:26 +0000 2015', 'favourites_count': 4555, 'utc_offset': 19800, 'time_zone': 'New Delhi', 'geo_enabled': True, 'verified': True, 'statuses_count': 62783, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/908290254490054656/-zDe_Ac7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/908290254490054656/-zDe_Ac7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3502606334/1511758264', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NewsWorldIN: BJP will meet the same fate in #GujaratElection2017 it met in Delhi and Bihar elections. We will win more than 120 seats:…,False,"{'id': 3108592832, 'id_str': '3108592832', 'name': 'Bharat Solanki', 'screen_name': 'BharatSolankee', 'location': 'Gujarat, India', 'description': 'President of Gujarat Pradesh Congress Committee ( @INCGujarat ), Former Union Minister, Government of India', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 41003, 'friends_count': 125, 'listed_count': 50, 'created_at': 'Thu Mar 26 18:50:32 +0000 2015', 'favourites_count': 555, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 2697, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/941611370826686465/qg6ExH4v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/941611370826686465/qg6ExH4v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3108592832/1510414364', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
